ID,Title,Episodes,Synopsis,Score,Day_aired,Duration,Genres,Tags,Main Role,Support Role,Url
18894,Strong Woman Do Bong Soon (2017), 16,"Do Bong Soon is a petite, unemployed woman who is honest and kind. She appears little and sweet on the outside, but she is in fact very, very strong. For generations in her family, the women have been gifted Herculean strength to use for the greater good. If abused, however, their power will be taken away.

Whilst standing up for herself after gang members bully her, she finds herself approached by Ahn"," 8.7 (scored by 118,213 users)",, 1 hr. 7 min.,"Action,Comedy,Romance,Supernatural","StrongFemaleLead,FemaleLeadActionScenes,SuperhumanStrength,LoveTriangle,NiceMaleLead,RichMan/PoorWoman,Father-DaughterRelationship,Gang,Boss-EmployeeRelationship,RichMaleLead","Park Bo Young,Park Hyung Sik,Kim Ji Soo,","Jun Suk Ho,Shim Hye Jin,Yoo Jae Myung,",https://mydramalist.com//18894-strong-woman-do-bong-soon
18894,Strong Woman Do Bong Soon (2017), 16,"Do Bong Soon is a petite, unemployed woman who is honest and kind. She appears little and sweet on the outside, but she is in fact very, very strong. For generations in her family, the women have been gifted Herculean strength to use for the greater good. If abused, however, their power will be taken away.

Whilst standing up for herself after gang members bully her, she finds herself approached by Ahn"," 8.7 (scored by 118,213 users)",, 1 hr. 7 min.,"Action,Comedy,Romance,Supernatural","StrongFemaleLead,FemaleLeadActionScenes,SuperhumanStrength,LoveTriangle,NiceMaleLead,RichMan/PoorWoman,Father-DaughterRelationship,Gang,Boss-EmployeeRelationship,RichMaleLead","Park Bo Young,Park Hyung Sik,Kim Ji Soo,","Jun Suk Ho,Shim Hye Jin,Yoo Jae Myung,",https://mydramalist.com/18894-strong-woman-do-bong-soon
699597,The King of Pigs (2022), 12,"Two friends meet up and recall their experiences as victims of school bullying when they receive a message from a friend from 20 years ago and mysterious serial killings begin to occur. 

Kyung Min lives with the trauma of the school violence he experienced twenty years ago and an unexpected case causes his suppressed emotions to reappear. Meanwhile, Detective Jong Suk receives a mysterious message sent from a friend from 20 years"," 8.7 (scored by 4,338 users)",, 55 min.,"Thriller,Mystery,Drama","SchoolBullying,DetectiveMaleLead,SchoolViolence,FlashbackToPast,Revenge,Murder,DetectiveFemaleLead,ChildhoodTrauma,ChildAbuse,MentalIllness","Kim Dong Wook,Kim Sung Gyu,Chae Jung An,","Choi Hyun Jin,Sim Hyun Seo,Lee Chan Yoo,",https://mydramalist.com//699597-king-of-pigs
699597,The King of Pigs (2022), 12,"Two friends meet up and recall their experiences as victims of school bullying when they receive a message from a friend from 20 years ago and mysterious serial killings begin to occur. 

Kyung Min lives with the trauma of the school violence he experienced twenty years ago and an unexpected case causes his suppressed emotions to reappear. Meanwhile, Detective Jong Suk receives a mysterious message sent from a friend from 20 years"," 8.7 (scored by 4,338 users)",, 55 min.,"Thriller,Mystery,Drama","SchoolBullying,DetectiveMaleLead,SchoolViolence,FlashbackToPast,Revenge,Murder,DetectiveFemaleLead,ChildhoodTrauma,ChildAbuse,MentalIllness","Kim Dong Wook,Kim Sung Gyu,Chae Jung An,","Choi Hyun Jin,Sim Hyun Seo,Lee Chan Yoo,",https://mydramalist.com/699597-king-of-pigs
717539,Revenant (2023), 12,"When the door to another world opens, demons exist there. Ku San Young is possessed by one of those demons. Yeom Hae Sang can see the demon which has possessed Ku San Young. They try to figure out the truth behind the mysterious deaths related to the five sacred objects.

Ku San Young is busy working part-time during the day and studying to become a low-ranking public officer at night. One day,"," 8.7 (scored by 9,099 users)",, 1 hr. 10 min.,"Thriller,Mystery,Horror,Supernatural","SpiritPossession,Occult,Folklore,Spirit,StudentFemaleLead,WinterSetting,GhostSupportingCharacter,ProfessorMaleLead,DetectiveSupportingCharacter,DetectiveMaleLead","Kim Tae Ri,Oh Jung Se,Hong Kyung,","Park Ji Young,Yang Hye Ji,Jin Seon Kyu,",https://mydramalist.com//717539-the-devil
717539,Revenant (2023), 12,"When the door to another world opens, demons exist there. Ku San Young is possessed by one of those demons. Yeom Hae Sang can see the demon which has possessed Ku San Young. They try to figure out the truth behind the mysterious deaths related to the five sacred objects.

Ku San Young is busy working part-time during the day and studying to become a low-ranking public officer at night. One day,"," 8.7 (scored by 9,099 users)",, 1 hr. 10 min.,"Thriller,Mystery,Horror,Supernatural","SpiritPossession,Occult,Folklore,Spirit,StudentFemaleLead,WinterSetting,GhostSupportingCharacter,ProfessorMaleLead,DetectiveSupportingCharacter,DetectiveMaleLead","Kim Tae Ri,Oh Jung Se,Hong Kyung,","Park Ji Young,Yang Hye Ji,Jin Seon Kyu,",https://mydramalist.com/717539-the-devil
693591,A Business Proposal (2022), 12,"Shin Ha Ri is a single woman who works for a company. She has a male friend, who she has had a crush on for a long time, but she learns he has a girlfriend. Shin Ha Ri feels sad and decides to meet her friend Jin Young Seo, who is a daughter of a chaebol family. Jin Young Seo then asks Shin Ha Ri to take her place on a blind"," 8.7 (scored by 93,090 users)",, 60 min.,"Comedy,Romance,Drama","Boss-EmployeeRelationship,SecondaryCouple,FakeIdentity,ContractRelationship,CompanyPresident(CEO)MaleLead,DoubleIdentity,Sismance,RichMaleLead,CheerfulFemaleLead,MaleChasesFemaleFirst","Ahn Hyo Seop,Kim Se Jeong,Kim Min Gue,Seol In Ah,","Lee Deok Hwa,Choi Byung Chan,",https://mydramalist.com//693591-in-house-confrontation
693591,A Business Proposal (2022), 12,"Shin Ha Ri is a single woman who works for a company. She has a male friend, who she has had a crush on for a long time, but she learns he has a girlfriend. Shin Ha Ri feels sad and decides to meet her friend Jin Young Seo, who is a daughter of a chaebol family. Jin Young Seo then asks Shin Ha Ri to take her place on a blind"," 8.7 (scored by 93,090 users)",, 60 min.,"Comedy,Romance,Drama","Boss-EmployeeRelationship,SecondaryCouple,FakeIdentity,ContractRelationship,CompanyPresident(CEO)MaleLead,DoubleIdentity,Sismance,RichMaleLead,CheerfulFemaleLead,MaleChasesFemaleFirst","Ahn Hyo Seop,Kim Se Jeong,Kim Min Gue,Seol In Ah,","Lee Deok Hwa,Choi Byung Chan,",https://mydramalist.com/693591-in-house-confrontation
10873,"Kill Me, Heal Me (2015)", 20,"A traumatic childhood experience leaves Cha Do Hyeon, suffering from memory loss and dissociation. The latter has resulted in the creation of seven distinct personalities. Wanting to regain control over his life, he asks Oh Ri Jin, a first-year psychiatric resident, to help him, but she eventually falls in love with one of his personalities. Ri Jin’s twin brother, Oh Ri On, a famous mystery novelist, investigates Do Hyeon and his family."," 8.7 (scored by 49,308 users)",, 1 hr. 2 min.,"Psychological,Comedy,Romance,Drama","DissociativeIdentityDisorder,Trauma,Boss-EmployeeRelationship,RichMaleLead,Psychiatry,NiceMaleLead,MeanMaleLead,RichMan/PoorWoman,PsychiatristFemaleLead,DoctorFemaleLead","Ji Sung,Hwang Jung Eum,Park Seo Joon,Kim Yoo Ri,Oh Min Suk,","Kim Young Ae,",https://mydramalist.com//10873-kill-me-heal-me
10873,"Kill Me, Heal Me (2015)", 20,"A traumatic childhood experience leaves Cha Do Hyeon, suffering from memory loss and dissociation. The latter has resulted in the creation of seven distinct personalities. Wanting to regain control over his life, he asks Oh Ri Jin, a first-year psychiatric resident, to help him, but she eventually falls in love with one of his personalities. Ri Jin’s twin brother, Oh Ri On, a famous mystery novelist, investigates Do Hyeon and his family."," 8.7 (scored by 49,308 users)",, 1 hr. 2 min.,"Psychological,Comedy,Romance,Drama","DissociativeIdentityDisorder,Trauma,Boss-EmployeeRelationship,RichMaleLead,Psychiatry,NiceMaleLead,MeanMaleLead,RichMan/PoorWoman,PsychiatristFemaleLead,DoctorFemaleLead","Ji Sung,Hwang Jung Eum,Park Seo Joon,Kim Yoo Ri,Oh Min Suk,","Kim Young Ae,",https://mydramalist.com/10873-kill-me-heal-me
65391,My Name (2021), 8,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.

Yoon Ji Woo, a member of a organized crime ring, goes undercover as a police officer and harbors cold revenge in her heart. Helping Yoon Ji Woo go undercover is Choi Moo Jin, the boss of the biggest drug ring in Korea, whose true motives are not easy"," 8.7 (scored by 51,295 users)",, 50 min.,"Action,Thriller,Mystery,Crime","CriminalOrganization,BadassFemaleLead,Blood,Revenge,Lying,Murder,DoubleIdentity,HiddenIdentity,GunViolence,Gang","Han So Hee,Park Hee Soon ,Ahn Bo Hyun,","Lee Hak Joo,Kim  Sang Ho,Chang Ryul,",https://mydramalist.com//65391-nemesis
65391,My Name (2021), 8,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.

Yoon Ji Woo, a member of a organized crime ring, goes undercover as a police officer and harbors cold revenge in her heart. Helping Yoon Ji Woo go undercover is Choi Moo Jin, the boss of the biggest drug ring in Korea, whose true motives are not easy"," 8.7 (scored by 51,295 users)",, 50 min.,"Action,Thriller,Mystery,Crime","CriminalOrganization,BadassFemaleLead,Blood,Revenge,Lying,Murder,DoubleIdentity,HiddenIdentity,GunViolence,Gang","Han So Hee,Park Hee Soon ,Ahn Bo Hyun,","Lee Hak Joo,Kim  Sang Ho,Chang Ryul,",https://mydramalist.com/65391-nemesis
52941,18 Again (2020), 16,"Jung Da Jung and Hong Dae Young have been married for almost two decades, raising their twins together. Despite appearances, their life is far from ideal, filled with Dae Young's incessant nonsense. When he gets fired and Da Jung can't take it anymore, she files for divorce. This drastic step forces Dae Young to reflect on his life and all his regrets. Suddenly, he transforms into an eighteen-year-old with the same middle-aged"," 8.7 (scored by 30,395 users)",, 1 hr. 10 min.,"Romance,Life,Drama,Fantasy","FirstLove,Father-SonRelationship,HardworkingFemaleLead,Father-DaughterRelationship,Mother-DaughterRelationship,LifeLesson,BecomingYoung,HiddenIdentity,CharacterDevelopment,TeenagePregnancy","Kim Ha Neul,Yoon Sang Hyun,Lee Do Hyun,","Roh Jeong Eui,Ryeoun,Wi Ha Joon,",https://mydramalist.com//52941-eighteen-again
52941,18 Again (2020), 16,"Jung Da Jung and Hong Dae Young have been married for almost two decades, raising their twins together. Despite appearances, their life is far from ideal, filled with Dae Young's incessant nonsense. When he gets fired and Da Jung can't take it anymore, she files for divorce. This drastic step forces Dae Young to reflect on his life and all his regrets. Suddenly, he transforms into an eighteen-year-old with the same middle-aged"," 8.7 (scored by 30,395 users)",, 1 hr. 10 min.,"Romance,Life,Drama,Fantasy","FirstLove,Father-SonRelationship,HardworkingFemaleLead,Father-DaughterRelationship,Mother-DaughterRelationship,LifeLesson,BecomingYoung,HiddenIdentity,CharacterDevelopment,TeenagePregnancy","Kim Ha Neul,Yoon Sang Hyun,Lee Do Hyun,","Roh Jeong Eui,Ryeoun,Wi Ha Joon,",https://mydramalist.com/52941-eighteen-again
19510,Dr. Romantic (2016), 20,"Kim Sa Bu was once a famous surgeon at the peak of his career at a major hospital. But he suddenly gives it all up one day to live in seclusion and work as a neighborhood doctor in a small town. He now goes by “Teacher Kim” and refers to himself as the “Romantic Doctor”. Meanwhile, Kang Dong Joo became a doctor to make something of himself after growing up poor, and"," 8.7 (scored by 31,144 users)",, 60 min.,"Romance,Drama,Medical","StrongMaleLead,HardworkingFemaleLead,SmartMaleLead,HardworkingMaleLead,CharacterDevelopment,SlowBurnRomance,SmartFemaleLead,Trauma,MaleChasesFemaleFirst,StrongFemaleLead","Han Seok Kyu,Yoo Yeon Seok,Seo Hyun Jin,","Choi Jin Ho,Yang Se Jong,Jang Hyuk Jin,",https://mydramalist.com//19510-romantic-doctor-teacher-kim
19510,Dr. Romantic (2016), 20,"Kim Sa Bu was once a famous surgeon at the peak of his career at a major hospital. But he suddenly gives it all up one day to live in seclusion and work as a neighborhood doctor in a small town. He now goes by “Teacher Kim” and refers to himself as the “Romantic Doctor”. Meanwhile, Kang Dong Joo became a doctor to make something of himself after growing up poor, and"," 8.7 (scored by 31,144 users)",, 60 min.,"Romance,Drama,Medical","StrongMaleLead,HardworkingFemaleLead,SmartMaleLead,HardworkingMaleLead,CharacterDevelopment,SlowBurnRomance,SmartFemaleLead,Trauma,MaleChasesFemaleFirst,StrongFemaleLead","Han Seok Kyu,Yoo Yeon Seok,Seo Hyun Jin,","Choi Jin Ho,Yang Se Jong,Jang Hyuk Jin,",https://mydramalist.com/19510-romantic-doctor-teacher-kim
10619,Misaeng: Incomplete Life (2014), 20,"Jang Geu Rae has played the game of Go since he was a child. When his plans of becoming a professional Go player fail, the down-and-out Geu Rae is forced to take an office job as an intern set up for him by an acquaintance’s recommendation for him to a large company called One International.

On his first day of work, Geu Rae meets an eager fellow intern, An Yeong Yi, as"," 8.7 (scored by 12,418 users)",, 1 hr. 20 min.,"Business,Life,Drama","WorkplaceAbuse,Teamwork,AdaptedFromAWebtoon,HardworkingMaleLead,SmartFemaleLead,StrongFemaleLead,NiceMaleLead,HardworkingFemaleLead,Bromance,Boss-EmployeeRelationship","Yim Si Wan,Lee Sung Min,Kang So Ra,Kang Ha Neul,Byun Yo Han,Kim Dae Myung,",,https://mydramalist.com//10619-incomplete-life
10619,Misaeng: Incomplete Life (2014), 20,"Jang Geu Rae has played the game of Go since he was a child. When his plans of becoming a professional Go player fail, the down-and-out Geu Rae is forced to take an office job as an intern set up for him by an acquaintance’s recommendation for him to a large company called One International.

On his first day of work, Geu Rae meets an eager fellow intern, An Yeong Yi, as"," 8.7 (scored by 12,418 users)",, 1 hr. 20 min.,"Business,Life,Drama","WorkplaceAbuse,Teamwork,AdaptedFromAWebtoon,HardworkingMaleLead,SmartFemaleLead,StrongFemaleLead,NiceMaleLead,HardworkingFemaleLead,Bromance,Boss-EmployeeRelationship","Yim Si Wan,Lee Sung Min,Kang So Ra,Kang Ha Neul,Byun Yo Han,Kim Dae Myung,",,https://mydramalist.com/10619-incomplete-life
711391,The First Responders (2022), 12,"Follow the joint operations of a police force and a fire department, who together will tell a thrilling story. 

Fierce detective Jin Ho Gae is all about catching low-lifes. He solves cases with his excellent ability to grasp crime scenes, read a criminal's mind, and has a strong will to win. While the fearless firefighter Bong Do Jin, who seems cold on the outside, is nice to those around him, and he"," 8.7 (scored by 7,458 users)",, 60 min.,"Action,Thriller,Mystery,Drama","Teamwork,FirefighterMaleLead,SlightRomance,Investigation,Suspense,ParamedicFemaleLead,SelfishParent,PersistentMaleLead,EscapeFromDeath,GraphicViolence","Kim Rae Won,Son Ho Jun,Gong Seung Yeon,","Kang Seo Ha,Hwang Young Hee,Kang Gi Doong,",https://mydramalist.com//711391-the-police-station-next-to-fire-station
711391,The First Responders (2022), 12,"Follow the joint operations of a police force and a fire department, who together will tell a thrilling story. 

Fierce detective Jin Ho Gae is all about catching low-lifes. He solves cases with his excellent ability to grasp crime scenes, read a criminal's mind, and has a strong will to win. While the fearless firefighter Bong Do Jin, who seems cold on the outside, is nice to those around him, and he"," 8.7 (scored by 7,458 users)",, 60 min.,"Action,Thriller,Mystery,Drama","Teamwork,FirefighterMaleLead,SlightRomance,Investigation,Suspense,ParamedicFemaleLead,SelfishParent,PersistentMaleLead,EscapeFromDeath,GraphicViolence","Kim Rae Won,Son Ho Jun,Gong Seung Yeon,","Kang Seo Ha,Hwang Young Hee,Kang Gi Doong,",https://mydramalist.com/711391-the-police-station-next-to-fire-station
39221,Hot Stove League (2019), 16,"About the preparation period of a major league baseball team. The drama focuses on a loser team that prepares for an extraordinary season upon the arrival of their new general manager, and each episode will focus on a problem they have as they prepare to become a stronger team.

Se Young is the youngest head of the management team of Dreams, a cellar-dwelling baseball team. She's highly recognized for her perseverance and"," 8.7 (scored by 10,772 users)",, 1 hr. 2 min.,"Drama,Sports,Melodrama","HardworkingFemaleLead,Baseball,HardworkingMaleLead,Teamwork,CalmMaleLead,ToughMaleLead,Corruption,SuccessfulMaleLead,SmartMaleLead,Competition","Namkoong Min,Park Eun Bin,Cho Byeong Kyu,Oh Jung Se,","Son Jong Hak,Kim Do Hyun,",https://mydramalist.com//39221-stove-league
39221,Hot Stove League (2019), 16,"About the preparation period of a major league baseball team. The drama focuses on a loser team that prepares for an extraordinary season upon the arrival of their new general manager, and each episode will focus on a problem they have as they prepare to become a stronger team.

Se Young is the youngest head of the management team of Dreams, a cellar-dwelling baseball team. She's highly recognized for her perseverance and"," 8.7 (scored by 10,772 users)",, 1 hr. 2 min.,"Drama,Sports,Melodrama","HardworkingFemaleLead,Baseball,HardworkingMaleLead,Teamwork,CalmMaleLead,ToughMaleLead,Corruption,SuccessfulMaleLead,SmartMaleLead,Competition","Namkoong Min,Park Eun Bin,Cho Byeong Kyu,Oh Jung Se,","Son Jong Hak,Kim Do Hyun,",https://mydramalist.com/39221-stove-league
22403,Chicago Typewriter (2017), 16,"This drama follows the lives of two men and a woman through two eras: one during the 1930s Japanese occupation of Korea and the other in the 21st century. The three main characters are:

(1) Han Se Joo was a writer in his past life and a bestselling author in the present. But Se Joo is depressed with writer’s block so he can't write his next book.

(2) Yu Jin Oh owned"," 8.7 (scored by 23,763 users)",, 1 hr. 10 min.,"Comedy,Romance,Supernatural,Political","Reincarnation,Friendship,HardworkingMaleLead,HardworkingFemaleLead,StrongFemaleLead,SuccessfulMaleLead,Bromance,FlashbackToPast,TragicPast,CharacterDevelopment","Yoo Ah In,Im Soo Jung,Go Kyung Pyo,Kwak Shi Yang,","Jo  Woo Jin,Oh Na Ra,",https://mydramalist.com//22403-chicago-typewriter
22403,Chicago Typewriter (2017), 16,"This drama follows the lives of two men and a woman through two eras: one during the 1930s Japanese occupation of Korea and the other in the 21st century. The three main characters are:

(1) Han Se Joo was a writer in his past life and a bestselling author in the present. But Se Joo is depressed with writer’s block so he can't write his next book.

(2) Yu Jin Oh owned"," 8.7 (scored by 23,763 users)",, 1 hr. 10 min.,"Comedy,Romance,Supernatural,Political","Reincarnation,Friendship,HardworkingMaleLead,HardworkingFemaleLead,StrongFemaleLead,SuccessfulMaleLead,Bromance,FlashbackToPast,TragicPast,CharacterDevelopment","Yoo Ah In,Im Soo Jung,Go Kyung Pyo,Kwak Shi Yang,","Jo  Woo Jin,Oh Na Ra,",https://mydramalist.com/22403-chicago-typewriter
263,Jewel in the Palace (2003), 54,"About 500 years ago during the time of Chosun Dynasty, Korea boasted a rigidly hierarchical and male dominated social structure. Based on a true story about a legendary girl, Jang Geum, who became the first woman to be the supreme royal physician of her times. Despite her poor condition as a low class girl in the male dominated society, Jang Geum overcame a series of social discrimination and landed herself as a"," 8.7 (scored by 8,097 users)",, 1 hr. 5 min.,"Food,Historical,Romance,Medical","StrongFemaleLead,Cooking,RoyalRulesAndEtiquette,JoseonDynasty,DoctorFemaleLead,OrphanFemaleLead,SmartFemaleLead,NiceMaleLead,SlowBurnRomance,QueenDowagerSupportingCharacter","Lee Young Ae,Ji Jin Hee,Hong Ri Na,Im Ho,","Yang  Mi Kyung,Kyeon Mi Ri,",https://mydramalist.com//263-jewel-in-the-palace
263,Jewel in the Palace (2003), 54,"About 500 years ago during the time of Chosun Dynasty, Korea boasted a rigidly hierarchical and male dominated social structure. Based on a true story about a legendary girl, Jang Geum, who became the first woman to be the supreme royal physician of her times. Despite her poor condition as a low class girl in the male dominated society, Jang Geum overcame a series of social discrimination and landed herself as a"," 8.7 (scored by 8,097 users)",, 1 hr. 5 min.,"Food,Historical,Romance,Medical","StrongFemaleLead,Cooking,RoyalRulesAndEtiquette,JoseonDynasty,DoctorFemaleLead,OrphanFemaleLead,SmartFemaleLead,NiceMaleLead,SlowBurnRomance,QueenDowagerSupportingCharacter","Lee Young Ae,Ji Jin Hee,Hong Ri Na,Im Ho,","Yang  Mi Kyung,Kyeon Mi Ri,",https://mydramalist.com/263-jewel-in-the-palace
33075,Strangers from Hell (2019), 10,"Yoon Jong Woo is a young guy in his 20s who moves from the countryside to Seoul after his college friend, Jae Ho, offers him a job. While looking for a place to live, he stumbles upon Eden Gosiwon, a cheap hostel that shares the kitchen and bathroom with other residents. He is not thrilled about the quality of the place or the other abnormal residents, such as his next-door neighbor Seo"," 8.7 (scored by 28,222 users)",, 60 min.,"Thriller,Horror,Psychological,Drama","AdaptedFromAWebtoon,Murder,Gaslighting,MentalTorment,MentalIllness,Trauma,Torture,Hot-TemperedMaleLead,AnimalAbuse,AnimalDeath","Yim Si Wan,Lee Dong Wook,","Lee Jung Eun,Ahn Eun Jin,Park Jong Hwan,Lee Joong Ok,",https://mydramalist.com//33075-strangers-from-hell
33075,Strangers from Hell (2019), 10,"Yoon Jong Woo is a young guy in his 20s who moves from the countryside to Seoul after his college friend, Jae Ho, offers him a job. While looking for a place to live, he stumbles upon Eden Gosiwon, a cheap hostel that shares the kitchen and bathroom with other residents. He is not thrilled about the quality of the place or the other abnormal residents, such as his next-door neighbor Seo"," 8.7 (scored by 28,222 users)",, 60 min.,"Thriller,Horror,Psychological,Drama","AdaptedFromAWebtoon,Murder,Gaslighting,MentalTorment,MentalIllness,Trauma,Torture,Hot-TemperedMaleLead,AnimalAbuse,AnimalDeath","Yim Si Wan,Lee Dong Wook,","Lee Jung Eun,Ahn Eun Jin,Park Jong Hwan,Lee Joong Ok,",https://mydramalist.com/33075-strangers-from-hell
697585,Our Blues (2022), 20,"&quot;Our Blues&quot; takes on an omnibus-style drama, which tells the story of diverse characters that are somewhat interconnected, in one way or the other.

Lee Dong Suk, a guy born on the beautiful island of Jeju, selling goods from the mainland in his truck for a living. He meets Min Sun Ah, a girl with a mysterious past, who has come to Jeju to escape that life.

Park Jung Joon, a ship"," 8.7 (scored by 12,889 users)",, 1 hr. 10 min.,"Romance,Life,Drama,Melodrama","MultipleMains,Anthology,IslandSetting,Middle-AgedFemaleLead,Friendship,SlowBurnStory,Depression,Father-DaughterRelationship,MultipleCouples,Middle-AgedMaleLead","Lee Byung Hun,Shin Min Ah,Cha Seung Won,Lee Jung Eun,Uhm Jung Hwa,Han Ji Min,",,https://mydramalist.com//697585-our-blues
697585,Our Blues (2022), 20,"&quot;Our Blues&quot; takes on an omnibus-style drama, which tells the story of diverse characters that are somewhat interconnected, in one way or the other.

Lee Dong Suk, a guy born on the beautiful island of Jeju, selling goods from the mainland in his truck for a living. He meets Min Sun Ah, a girl with a mysterious past, who has come to Jeju to escape that life.

Park Jung Joon, a ship"," 8.7 (scored by 12,889 users)",, 1 hr. 10 min.,"Romance,Life,Drama,Melodrama","MultipleMains,Anthology,IslandSetting,Middle-AgedFemaleLead,Friendship,SlowBurnStory,Depression,Father-DaughterRelationship,MultipleCouples,Middle-AgedMaleLead","Lee Byung Hun,Shin Min Ah,Cha Seung Won,Lee Jung Eun,Uhm Jung Hwa,Han Ji Min,",,https://mydramalist.com/697585-our-blues
718187,The Kidnapping Day (2023), 12,"Kim Myung Joon is a poor man with a warm heart. He desperately needs money to pay for his sick daughter's operation. His ex-wife suggests he kidnap a child with rich parents. Kim Myung Joon is desperate enough to accept her idea.

While on his way to kidnap Choi Ro Hee, Kim Myung Joon has an accident, hitting a young girl. The victim is none other than Choi Ro Hee, who has"," 8.6 (scored by 2,512 users)",, 59 min.,"Thriller,Mystery,Comedy,Drama","BlackComedy,GeniusFemaleLead,Teamwork,Kidnapping,NiceMaleLead,AdaptedFromANovel,Investigation,Suspense,IllChild,InvestorSupportingCharacter","Yoon Kye Sang,Park Sung Hoon,Yuna,Kim Shin Rok,","Kim  Sang Ho,Seo Jae Hee,",https://mydramalist.com//718187-day-of-kidnapping
718187,The Kidnapping Day (2023), 12,"Kim Myung Joon is a poor man with a warm heart. He desperately needs money to pay for his sick daughter's operation. His ex-wife suggests he kidnap a child with rich parents. Kim Myung Joon is desperate enough to accept her idea.

While on his way to kidnap Choi Ro Hee, Kim Myung Joon has an accident, hitting a young girl. The victim is none other than Choi Ro Hee, who has"," 8.6 (scored by 2,512 users)",, 59 min.,"Thriller,Mystery,Comedy,Drama","BlackComedy,GeniusFemaleLead,Teamwork,Kidnapping,NiceMaleLead,AdaptedFromANovel,Investigation,Suspense,IllChild,InvestorSupportingCharacter","Yoon Kye Sang,Park Sung Hoon,Yuna,Kim Shin Rok,","Kim  Sang Ho,Seo Jae Hee,",https://mydramalist.com/718187-day-of-kidnapping
723885,The Worst of Evil (2023), 12,"Set in Seoul in the 1990s, a former DJ starts selling a new powerful drug nicknamed &quot;Gangnam Crystal&quot; in city nightclubs after mastering a gangster organization. Since the police know little about the origin of such drugs, in order to crack down on this rampant drug trafficking organization, rural police officer Park Jun Mu is assigned to sneak into the organization, only to discover that his wife, Yoo Eui Jung , also"," 8.6 (scored by 7,298 users)",, 53 min.,"Action,Thriller,Mystery,Crime","Gang,GraphicViolence,SkilledFighter,Drugs,Investigation,MarriedMaleLead,1990s,Noir,Suspense,Drama","Ji Chang Wook,Wi Ha Joon,Im Se Mi,","Cha Rae Hyung,Im Sung Jae,Bae Myung Jin,",https://mydramalist.com//723885-the-worst-evil
723885,The Worst of Evil (2023), 12,"Set in Seoul in the 1990s, a former DJ starts selling a new powerful drug nicknamed &quot;Gangnam Crystal&quot; in city nightclubs after mastering a gangster organization. Since the police know little about the origin of such drugs, in order to crack down on this rampant drug trafficking organization, rural police officer Park Jun Mu is assigned to sneak into the organization, only to discover that his wife, Yoo Eui Jung , also"," 8.6 (scored by 7,298 users)",, 53 min.,"Action,Thriller,Mystery,Crime","Gang,GraphicViolence,SkilledFighter,Drugs,Investigation,MarriedMaleLead,1990s,Noir,Suspense,Drama","Ji Chang Wook,Wi Ha Joon,Im Se Mi,","Cha Rae Hyung,Im Sung Jae,Bae Myung Jin,",https://mydramalist.com/723885-the-worst-evil
10904,Descendants of the Sun (2016), 16,"A love story that develops between a surgeon and a special forces officer.

Kang Mo Yeon is a pretty and assertive woman who works as a cardiothoracic surgeon at Haesung Hospital. She isn't afraid to admit her mistakes and believes that capability overrides whatever connections you have. However, she is soon faced with the reality that she cannot advance with just capability. Her life is forever changed when she encounters Yoo Shi"," 8.6 (scored by 96,162 users)",, 60 min.,"Action,Comedy,Romance,Melodrama","Friendship,HardworkingMaleLead,MultipleCouples,Military,Bromance,CalmMaleLead,GunViolence,Medical,MilitaryTraining,HardworkingFemaleLead","Song Joong Ki,Song Hye Kyo,Jin Goo,Kim Ji Won,","Lee Seung Joon,Seo Jung Yeon,",https://mydramalist.com//10904-descendants-of-the-sun
10904,Descendants of the Sun (2016), 16,"A love story that develops between a surgeon and a special forces officer.

Kang Mo Yeon is a pretty and assertive woman who works as a cardiothoracic surgeon at Haesung Hospital. She isn't afraid to admit her mistakes and believes that capability overrides whatever connections you have. However, she is soon faced with the reality that she cannot advance with just capability. Her life is forever changed when she encounters Yoo Shi"," 8.6 (scored by 96,162 users)",, 60 min.,"Action,Comedy,Romance,Melodrama","Friendship,HardworkingMaleLead,MultipleCouples,Military,Bromance,CalmMaleLead,GunViolence,Medical,MilitaryTraining,HardworkingFemaleLead","Song Joong Ki,Song Hye Kyo,Jin Goo,Kim Ji Won,","Lee Seung Joon,Seo Jung Yeon,",https://mydramalist.com/10904-descendants-of-the-sun
701881,Bloodhounds (2023), 8,"When reserved rookie boxer Kim Geon Woo squares off against loquacious southpaw Hong Woo Jin, Geon Woo narrowly prevails — but the two former marines become fast friends. As their friendship grows, so do the financial woes that plague Geon Woo’s mother. To save her quaint café from going under, she signs off on a hefty loan. But when it turns out she’s been targeted by Smile Capital — a ruthless loan"," 8.6 (scored by 18,330 users)",, 60 min.,"Action,Thriller,Crime,Drama","StrongMaleLead,Bromance,Debt,Boxing,GraphicViolence,BoxerMaleLead,AdaptedFromAWebtoon,COVID-19,SkilledFighter,MultipleMains","Woo Do Hwan,Lee Sang Yi,Heo Joon Ho,Park Sung Woong,","Kim Sae Ron,Jung Da Eun,",https://mydramalist.com//701881-hounds
